,title,price,link
35,MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹97,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=en_VR%2FcjkjCpXSJvb76Y1twUYcNylz5BGxsROlYfeX0cZp9qPHX4PCARk8oRAE7s2PfytaLM3gMfBSiuNJoW50pIQ%3D%3D&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
36,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,"₹47,999",/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2144au-thin-light-laptop/p/itm1eb242c8ec463?pid=COMGBH9JDPVGD8BH&lid=LSTCOMGBH9JDPVGD8BHIZPQIL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGBH9JDPVGD8BH.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
37,Lenovo IdeaPad Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LGIN Thin and L...,"₹39,490",/lenovo-ideapad-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-thin-light-laptop/p/itm1c6de69e1069c?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGBNFUTNYFZRJQ.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
38,acer Aspire 7 Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹45,990",/acer-aspire-7-ryzen-5-hexa-core-amd-r5-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-a715-42g-r2ne-gaming-laptop/p/itmf26ac2ffc71a8?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUSTSMVQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGYCG8ZBXWPYUU.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
39,MSI Bravo 15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeo...,"₹54,990",/msi-bravo-15-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=en_VR%2FcjkjCpXSJvb76Y1twUYcNylz5BGxsROlYfeX0cZq7WitWrpMSKY1ul2tkSXaAXMuYJnKnl%2F%2FFpdbROPqHow%3D%3D&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
40,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,"₹32,990",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-ey1508au-thin-light-laptop/p/itmec2f587ddbf77?pid=COMGFPH2ZWTDZHK6&lid=LSTCOMGFPH2ZWTDZHK6AEG0YB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGFPH2ZWTDZHK6.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
41,ASUS Vivobook Pro 15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...,"₹82,990",/asus-vivobook-pro-15-ryzen-7-octa-core-amd-r7-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-hn701ws-creator-laptop/p/itm817ed9fab3f5d?pid=COMGG3S9Y9PWSRZS&lid=LSTCOMGG3S9Y9PWSRZS16LXOD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGG3S9Y9PWSRZS.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
42,Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"₹29,990",/infinix-x1-slim-series-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme797ac68fb8d4?pid=COMGEHP5YYHCEMSD&lid=LSTCOMGEHP5YYHCEMSDULJYG7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGEHP5YYHCEMSD.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
43,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,"₹77,990",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-866in-gaming-laptop/p/itmcdf83d73cd74d?pid=COMGEY8WGGHKT7WZ&lid=LSTCOMGEY8WGGHKT7WZIJXAVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=en_VR%2FcjkjCpXSJvb76Y1twUYcNylz5BGxsROlYfeX0cZoONebOvHsBr1ZEnxlucz%2FrMLyHiIYLjxvEKY74gT2gAA%3D%3D&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
44,ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS T...,"₹40,990",/asus-vivobook-15-2022-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej332ws-thin-light-laptop/p/itm8f93c38e258e0?pid=COMGB6DZQZWUV4P5&lid=LSTCOMGB6DZQZWUV4P5DS2A3H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGB6DZQZWUV4P5.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
45,RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,"₹30,990",/redmibook-15-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm302328cdf5e24?pid=COMG4Z35GKZTRDSF&lid=LSTCOMG4Z35GKZTRDSFFNBHAW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMG4Z35GKZTRDSF.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
46,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹35,990",/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm0557881506f34?pid=COMGAPAGGHK72PZX&lid=LSTCOMGAPAGGHK72PZXHBNRY3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=10f25625-8934-47dd-9507-b2cc5f6a4eba.COMGAPAGGHK72PZX.SEARCH&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
47,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹64,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUT5XTRV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_VR%2FcjkjCpXSJvb76Y1twUYcNylz5BGxsROlYfeX0cZqdvfR3JPlOWy%2Br2y6wCbEyrysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=um22vtbads0000001664602188376&qH=c06ea84a1e3dc3c6
48,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin ...,"₹42,990",/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd?pid=COMG87FFTTGFCKBS&lid=LSTCOMG87FFTTGFCKBS21FXQR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMG87FFTTGFCKBS.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
49,Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,"₹53,490",/lenovo-ideapad-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmfd5941701b3c5?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGGR9SBTFZCNDU.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
50,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,"₹94,990",/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
51,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹47,990",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=en_OEmZJfSEyF7CfL9IDGgzCLzZNBydkKGvDwnRAAvS9zDgVYBBJAZtxeBZeBLSWrDeLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
52,Lenovo IdeaPad Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15IIL05 Thin and Light Laptop,"₹46,790",/lenovo-ideapad-core-i3-10th-gen-4-gb-256-gb-ssd-windows-11-home-15iil05-thin-light-laptop/p/itmc98a7af2ea233?pid=COMGHGYAN2TGJPAQ&lid=LSTCOMGHGYAN2TGJPAQI16ZV8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGHGYAN2TGJPAQ.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
53,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹64,990",/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-a715-51g-gaming-laptop/p/itmafe10258b06e6?pid=COMGHY4DFFQC2ZHW&lid=LSTCOMGHY4DFFQC2ZHWLUNZXG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGHY4DFFQC2ZHW.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
54,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMG483F5X8GDQSP.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
55,MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹64,990",/msi-gf63-thin-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-11sc-1046in-gaming-laptop/p/itm4b5beacb857d7?pid=COMGGZ23ZZPQYFJA&lid=LSTCOMGGZ23ZZPQYFJAWNHHWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=en_OEmZJfSEyF7CfL9IDGgzCLzZNBydkKGvDwnRAAvS9zBy2MbrZl%2BcJMg83qXcGDQTRCyyhOVTMgOOlgzk%2FUAE0g%3D%3D&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
56,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,"₹55,990",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn310w-laptop/p/itm2aff3fc0e3cbb?pid=COMGD6KGRF4CZ2PB&lid=LSTCOMGD6KGRF4CZ2PBZSWNCC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGD6KGRF4CZ2PB.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
57,ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home) M3400QA-KM502WS Laptop,"₹52,200",/asus-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-home-m3400qa-km502ws-laptop/p/itm78a8ba4ac5b6d?pid=COMGGUR3UWEP2QQN&lid=LSTCOMGGUR3UWEP2QQNJH9W5R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGGUR3UWEP2QQN.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
58,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Notebook,"₹41,390",/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-3515-notebook/p/itmd6bf37ed6662a?pid=COMGD436FBZYMZRS&lid=LSTCOMGD436FBZYMZRSSJHVWU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGD436FBZYMZRS.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
59,MSI Katana GF66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹97,990",/msi-katana-gf66-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-11ue-861in-gaming-laptop/p/itm38e396a4d4d5c?pid=COMGEY8WGQXWHYXU&lid=LSTCOMGEY8WGQXWHYXU1RLJ8X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&fm=organic&iid=en_OEmZJfSEyF7CfL9IDGgzCLzZNBydkKGvDwnRAAvS9zDUNabNxzsHKjinqtm%2FItp5ytaLM3gMfBSiuNJoW50pIQ%3D%3D&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
60,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,"₹47,990",/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0212tu-2-1-laptop/p/itm97bcdb7afc043?pid=COMGFHMBCSTHRYQA&lid=LSTCOMGFHMBCSTHRYQAHAOKEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGFHMBCSTHRYQA.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
61,Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light...,"₹29,990",/infinix-inbook-x1-neo-series-celeron-quad-core-8-gb-256-gb-ssd-windows-11-home-xl22-thin-light-laptop/p/itm83e1c68ae336a?pid=COMGG3S9XZV4PWHB&lid=LSTCOMGG3S9XZV4PWHB7QYYCQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGG3S9XZV4PWHB.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
62,Lenovo Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 Thin and Light Laptop,"₹24,990",/lenovo-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-15igl05-thin-light-laptop/p/itmb97a362fbc301?pid=COMGHNMAMVAGBW35&lid=LSTCOMGHNMAMVAGBW35T7SPO0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGHNMAMVAGBW35.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
63,MSI Bravo 15 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeo...,"₹54,990",/msi-bravo-15-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=en_OEmZJfSEyF7CfL9IDGgzCLzZNBydkKGvDwnRAAvS9zAOIdssCacOEkmsjlmFKQLkXMuYJnKnl%2F%2FFpdbROPqHow%3D%3D&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
64,HP Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1003AU Thin and Light Laptop,"₹50,999",/hp-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-14s-fy1003au-thin-light-laptop/p/itm0da2f0fc45d99?pid=COMGG3S9HWSFYNHW&lid=LSTCOMGG3S9HWSFYNHWUE3QX5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGG3S9HWSFYNHW.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
65,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹57,990",/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355w-laptop/p/itmedcb081ea5c22?pid=COMGEMH5FTFWZZFZ&lid=LSTCOMGEMH5FTFWZZFZLDDTPQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGEMH5FTFWZZFZ.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
66,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,"₹57,900",/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15alc05-thin-light-laptop/p/itmb40d8df64d9d1?pid=COMG5UZBFZVTYRFN&lid=LSTCOMG5UZBFZVTYRFNCVGBQG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMG5UZBFZVTYRFN.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
67,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,"₹77,990",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-gf63-thin-11uc-866in-gaming-laptop/p/itmcdf83d73cd74d?pid=COMGEY8WGGHKT7WZ&lid=LSTCOMGEY8WGGHKT7WZIJXAVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=en_OEmZJfSEyF7CfL9IDGgzCLzZNBydkKGvDwnRAAvS9zBihwFlOigL913PalojU80wMLyHiIYLjxvEKY74gT2gAA%3D%3D&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
68,ASUS Vivobook 15 Touch Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311WS Thin and Li...,"₹42,990",/asus-vivobook-15-touch-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x515ea-ez311ws-thin-light-laptop/p/itm9280b4ca3969f?pid=COMGEFDUVGNNCZVU&lid=LSTCOMGEFDUVGNNCZVUM0H7GM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMGEFDUVGNNCZVU.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
69,MSI GF63 Thin Hexa Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹58,000",/msi-gf63-thin-hexa-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-144-hz-10scxr-1616in-10sc-611in-gaming-laptop/p/itmb8888c44a1a68?pid=COMG2K9ZBFJ3ZASR&lid=LSTCOMG2K9ZBFJ3ZASRMMSIPX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMG2K9ZBFJ3ZASR.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
70,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Ho...,"₹63,990",/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-amd-r5-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=e9f03a69-e878-4cab-bef0-4bf4bab30229.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=1sfxgdx7vk0000001664602189179&qH=c06ea84a1e3dc3c6
